gene_id	gene_name	SRR31535847	SRR31535848	SRR31535849	SRR31535850	SRR31535851	SRR31535852	SRR31535853	SRR31535854	SRR31535855	SRR31535856	SRR31535857	SRR31535858	SRR31535859	SRR31535860
LOC101927297	LOC101927297	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927299	LOC101927299	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927300	LOC101927300	0	0.145036	0	0	1.085404	0	0.505494	0	0	0	0	0.058655	0	0
LOC101927301	LOC101927301	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927304	LOC101927304	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927306	LOC101927306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927308	LOC101927308	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927311	LOC101927311	0.615994	0	1.287361	0	0	0	0	0	0	0	0	0	0	0
LOC101927313	LOC101927313	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927318	LOC101927318	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927319	LOC101927319	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927320	LOC101927320	0.012392	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927321	LOC101927321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927322	LOC101927322	4.697321	0.436017	0.325253	0.662604	0	1.105572	1.563033	0	1.189874	3.349665	2.170981	0.509928	1.867457	1.981076
LOC101927325	LOC101927325	0	0	0	0	0	0	0	0	0	0	0.64841	0.589186	0	0
LOC101927326	LOC101927326	0.128926	0	0	0	0	0.338599	0	0	0	0	0.320847	0.312749	1.148938	0
LOC101927328	LOC101927328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927329	LOC101927329	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927330	LOC101927330	0.252362	0	0	0	0	0	0	0	0	0	0.104705	0	0	0
LOC101927331	LOC101927331	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927332	LOC101927332	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927333	LOC101927333	0	0	0	0	0	0	0.507171	0	0	0	0	0	0	0
LOC101927335	LOC101927335	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927337	LOC101927337	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927338	LOC101927338	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927339	LOC101927339	0.045121	0	0.036295	0	0	0	0	0	0	0	0	0	0	0.055122
LOC101927340	LOC101927340	1.186159	0.683647	1.626972	1.663873	4.358527	1.383213	3.339084	0.991131	0.928496	0.541977	1.857974	2.393196	2.01255	3.099104
LOC101927341	LOC101927341	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927344	LOC101927344	0	0	0	0	0	0	0	0	0	0	0	1.05579	0	1.133245
LOC101927345	LOC101927345	0.043941	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927346	LOC101927346	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927348	LOC101927348	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927351	LOC101927351	0	0	0	0	0	0	0	0	0	0	0	0	3.620118	0
LOC101927353	LOC101927353	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927354	LOC101927354	0.887045	0	0.587661	0.480436	2.246787	0	0	0.477249	0	1.565308	1.051456	0	2.097944	0
LOC101927355	LOC101927355	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927357	LOC101927357	0.077315	0	0.0413	0	0	0	0	0.267452	0.03795	0	0.064925	0.100798	0.566697	0.188229
LOC101927361	LOC101927361	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927362	LOC101927362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927363	LOC101927363	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927366	LOC101927366	0	0	0	0	0.297919	0	0	0	0	0	0	0	0	0.054921
LOC101927367	LOC101927367	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927369	LOC101927369	4.600747	0	3.849242	0	0	0	7.909566	0	0	0	0	6.420651	4.665018	0
LOC101927371	LOC101927371	0.140165	0	0	0.660289	0	0	0	0.120382	0	0	0.078271	0.119994	0	0
LOC101927372	LOC101927372	1.000138	0.476266	1.850238	1.388963	0.64847	1.531621	3.132104	1.500949	6.253051	1.794308	5.151555	3.16889	5.588389	1.191522
LOC101927374	LOC101927374	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927375	LOC101927375	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927376	LOC101927376	0	0	0	0	0	0	0	0	0	0	0.199149	0	0	0
LOC101927377	LOC101927377	0.135412	0	0.125035	0	0	0	0	0	0	0	0	0	0	0.318043
LOC101927382	LOC101927382	0.017491	0.093483	0	0	0	0.095707	0	0.068455	0.025945	0.018555	0.08095	0.253991	0	0.03212
LOC101927383	LOC101927383	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927385	LOC101927385	0.120763	0.077157	0.193638	0.249416	0.232165	0.481988	0.591166	0.125391	0	0.102079	0.38543	0.220679	0.093746	0.382413
LOC101927387	LOC101927387	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927388	LOC101927388	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927389	LOC101927389	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927392	LOC101927392	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927393	LOC101927393	0.687093	0	0.754834	0.27127	1.201026	0.474709	0.521709	1.087259	0	0	0.132719	0.675742	0	0
LOC101927395	LOC101927395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927397	LOC101927397	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927398	LOC101927398	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927400	LOC101927400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927401	LOC101927401	0	0	0	0	0	0	0	0	0	0	0	0.287067	0	0
LOC101927402	LOC101927402	1.44298	0.118495	0.757988	0	0.434679	0.504506	1.236861	1.046776	0.204833	0.352711	0.384016	0.761191	0.576075	0.304842
LOC101927403	LOC101927403	0.240299	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927404	LOC101927404	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927405	LOC101927405	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927407	LOC101927407	0.366289	0	1.461341	0	0	0.423156	0.362312	0.316006	0.213476	0.498493	0.061066	1.042378	1.487723	1.658736
LOC101927409	LOC101927409	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927413	LOC101927413	2.728838	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927414	LOC101927414	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927417	LOC101927417	0.15743	0	0	0	0	0	0	0	0	0	0	0.213394	0	0
LOC101927420	LOC101927420	6.183441	2.187615	1.802464	0.700037	1.701058	1.258671	0	1.532755	1.098605	0.114127	0.917939	2.426253	0	0.653592
LOC101927426	LOC101927426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927429	LOC101927429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927430	LOC101927430	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927432	LOC101927432	0.054385	0.057869	0.108883	0	0	0	0	0	0	0	0.159814	0.035415	0.105494	0
LOC101927435	LOC101927435	0	0	0.059494	0	0	0	0	0	3.997044	0	0	0.240539	1.552553	0.362074
LOC101927436	LOC101927436	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927437	LOC101927437	0.019346	0	0	0	0	0	0	0	0	0	0	0.050681	0	0
LOC101927439	LOC101927439	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927441	LOC101927441	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927442	LOC101927442	0	0	0	0	0	0	0	0	0	0	0.0944	0	0	0
LOC101927445	LOC101927445	0	0	0	0	0	0	0	0.30825	0	0	0	0	0	0
LOC101927446	LOC101927446	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927447	LOC101927447	0	0	0	0	0	0	0.355655	0.046192	0	0	0	0	0	0
LOC101927448	LOC101927448	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927451	LOC101927451	0.822181	0.075914	1.073941	0.625114	0.423582	0.405053	0	0.415972	2.906733	0.71549	1.109347	0.554327	1.061825	0.346957
LOC101927452	LOC101927452	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927454	LOC101927454	0.230283	0	0	0	0	0	0	0	0	0	0.574005	0	0.881367	0.408302
LOC101927458	LOC101927458	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927461	LOC101927461	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927466	LOC101927466	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927467	LOC101927467	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051735
LOC101927469	LOC101927469	0.771736	0.48987	0.927513	0.952745	0.443621	0.691823	1.009984	0.521928	0.328664	1.213635	1.541893	0.191146	1.285047	0.278704
LOC101927471	LOC101927471	0.215774	0	0	0	0	0	0	0.526944	0	0	0.708762	1.978777	0	0
LOC101927473	LOC101927473	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927474	LOC101927474	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927479	LOC101927479	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927480	LOC101927480	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927481	LOC101927481	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927483	LOC101927483	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927484	LOC101927484	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927486	LOC101927486	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927488	LOC101927488	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927490	LOC101927490	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927491	LOC101927491	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927493	LOC101927493	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927494	LOC101927494	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927496	LOC101927496	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927499	LOC101927499	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927503	LOC101927503	0	0	0	0	0	0.234744	0	0.084024	0.950268	0.316139	0	0.083146	0	0
LOC101927504	LOC101927504	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927505	LOC101927505	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927506	LOC101927506	0.935656	1.353962	2.517965	1.8491	0	0.657615	1.836512	2.587062	1.102217	1.526445	1.345487	2.565713	1.304173	3.173221
LOC101927508	LOC101927508	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927509	LOC101927509	0.029219	0	0	0	0	0	0	0	0.171854	0	0	0	0.302189	0
LOC101927510	LOC101927510	0.196637	0	0.307007	0	0	0.521721	0	0	0	0	0.081851	0	0	0
LOC101927511	LOC101927511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927512	LOC101927512	1.379178	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927513	LOC101927513	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927514	LOC101927514	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927518	LOC101927518	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927520	LOC101927520	0	0	0	0	0	0	0	0	0	0	0.291363	0	0.112128	0
LOC101927521	LOC101927521	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927522	LOC101927522	0.236359	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927525	LOC101927525	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927526	LOC101927526	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927527	LOC101927527	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927529	LOC101927529	0	0	0	0	0	0	2.32488	1.413346	0	0	0	0	0	0
LOC101927531	LOC101927531	0.1442	0	0	0	0	0.192999	0	0	0	0	0	0.090932	0	0.518572
LOC101927532	LOC101927532	0	0	0.242496	0	0	0	0	0	0	0	0	0	0	0
LOC101927533	LOC101927533	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927534	LOC101927534	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927536	LOC101927536	0.284481	0	0	0	2.515808	0.619866	0	0.533067	0	0	0.353432	0.341984	0.542142	0
LOC101927537	LOC101927537	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927538	LOC101927538	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927542	LOC101927542	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927544	LOC101927544	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927546	LOC101927546	0	0	0	0	0	0	0	0.382751	0	0	0	0	0	0
LOC101927548	LOC101927548	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927553	LOC101927553	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927555	LOC101927555	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927556	LOC101927556	9.349728	8.019635	6.387932	7.460314	10.33766	8.891649	6.452747	8.711627	10.476054	7.137145	6.988152	11.259409	9.638958	12.825602
LOC101927558	LOC101927558	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927559	LOC101927559	0.990154	0.788605	0.564716	1.138514	0	0.639061	0.078246	0.685919	2.28192	0.260793	0.919502	0.503621	1.278834	2.102534
LOC101927561	LOC101927561	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927562	LOC101927562	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927566	LOC101927566	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927567	LOC101927567	0	0	0	0	0	0	0	0	0	0	0.111625	0	0	0
LOC101927568	LOC101927568	0.30343	0	0	0.572276	0	0	0	0	0	0	0.40357	0	0	0
LOC101927571	LOC101927571	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927573	LOC101927573	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927576	LOC101927576	0.793945	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927578	LOC101927578	0.129101	0.200576	0.160688	0	0	0.310069	0.22337	0.137662	0	0.16173	0.049361	0.293725	0.669416	0.215309
LOC101927579	LOC101927579	1.75452	0	0.432257	2.213539	0.39545	0	0	1.649026	0	2.407338	0.554848	1.52324	0.710057	0.769018
LOC101927582	LOC101927582	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927583	LOC101927583	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927584	LOC101927584	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927585	LOC101927585	0.233047	0.32658	0.061088	0	0	0.345911	0	1.783262	0	0	0.06483	2.342125	0.897088	0.557696
LOC101927589	LOC101927589	0.628229	0	0.485744	0	0	0	0.532101	0.63115	0	0	0	1.221847	0	0.888099
LOC101927594	LOC101927594	0	0	0	0	0	0	0	0	0	0	0	0.106673	0.042445	0
LOC101927595	LOC101927595	0.313994	0.035414	0.024621	0.039682	0	0.250738	0.068271	0.284434	0	0.259765	0.025835	0.424737	0.237334	0.118354
LOC101927596	LOC101927596	7.731997	0	15.438436	0	0	5.683767	1.751278	1.159797	11.415425	5.590311	19.86299	6.544525	4.803478	0.665521
LOC101927600	LOC101927600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927602	LOC101927602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927603	LOC101927603	0.888317	1.157679	0.776661	1.830105	0	0.097787	0.355155	1.12078	3.4713	1.032759	0.276911	0.13632	0.850498	0.657136
LOC101927605	LOC101927605	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927606	LOC101927606	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05083
LOC101927608	LOC101927608	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927609	LOC101927609	3.773222	6.149123	5.642247	11.062754	9.500981	4.396458	3.548745	10.707626	0	14.599809	3.694664	9.940092	4.093694	0
LOC101927610	LOC101927610	0	0.15249	0.068966	0	0.223499	0.013003	0	0	0	0	0	0	0.018511	0.104738
LOC101927611	LOC101927611	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927613	LOC101927613	0.57216	0	0.209863	0	0	0	0	0	0	0	0.233118	0.629251	0	0
LOC101927615	LOC101927615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927617	LOC101927617	0	0	0	0	0	0	0	0	0	0	5.057104	21.448051	0	0
LOC101927623	LOC101927623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927627	LOC101927627	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927628	LOC101927628	0	0	0	0.028067	0	0	0	0	0	0	0.018258	0.094123	0	0
LOC101927629	LOC101927629	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927632	LOC101927632	1.557741	3.43446	0	3.293677	2.666152	1.902541	7.013918	4.08759	0	2.657594	1.431013	4.849909	5.56009	3.844314
LOC101927633	LOC101927633	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927634	LOC101927634	0	0	0	7.798427	0	0	0	0	0	0	0	12.785577	0	0
LOC101927635	LOC101927635	0	0	0.464982	0	0	0	0	0	0	0	0.125516	1.087415	0	0
LOC101927644	LOC101927644	0.13484	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927645	LOC101927645	0.074137	0	0	0	0.200612	0	0	0	0	0	0.015577	0.072875	0	0
LOC101927646	LOC101927646	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927647	LOC101927647	0	0	0.025176	0	0	0	0	0	0.046298	0	0	0	0.060835	0
LOC101927651	LOC101927651	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927652	LOC101927652	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927656	LOC101927656	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927660	LOC101927660	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927661	LOC101927661	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927662	LOC101927662	0	0	0	0	0	0	0	0	0	0	0	0	0.115324	0
LOC101927663	LOC101927663	0	0	0	0	0	6.360075	7.320181	0	0	0	1.859468	7.191718	5.743812	6.102702
LOC101927664	LOC101927664	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927665	LOC101927665	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927669	LOC101927669	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927670	LOC101927670	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927673	LOC101927673	0.263877	1.118509	0.280052	0	0	0.316971	0	1.020771	0	0.27739	0.257957	0.509286	0.850889	1.277083
LOC101927674	LOC101927674	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927675	LOC101927675	0	0	0	0	0	0.060658	0	0	0	0	0	0	0	0
LOC101927676	LOC101927676	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927680	LOC101927680	0	0	0	0	0	0	0.145688	0	0	0	0	0	0.067817	0
LOC101927681	LOC101927681	0.383399	0.284792	0.33638	0	0	0	0	0.049529	0.561574	0	0	0.495317	0.148485	0.092951
LOC101927684	LOC101927684	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927685	LOC101927685	0.5011	0	0.09142	0	0.660116	0	1.303617	0	0	0	0	0.401345	2.096488	0.065298
LOC101927686	LOC101927686	0.319348	0	0.248583	0	0	0	0.493289	0	0	0	0.265604	0.382634	0	0
LOC101927687	LOC101927687	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927690	LOC101927690	0.320933	0	0	0	0	0	0	0	0	0	0	0.075887	0	0
LOC101927691	LOC101927691	0.02723	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927693	LOC101927693	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927695	LOC101927695	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927696	LOC101927696	1.491802	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927697	LOC101927697	0	0	0	0	0	0	0.30617	0	0	0	0	0	0	0.06277
LOC101927699	LOC101927699	0.119707	0	0.04737	0	0	0.05363	0	0	0	0	0	0.152287	0	0
LOC101927702	LOC101927702	0	0	0.018553	0	0	0.041983	0	0.06007	0	0	0	0.090653	0	0.112738
LOC101927703	LOC101927703	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927704	LOC101927704	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927705	LOC101927705	0.130449	0.333225	0.062706	0.639617	0	0.11825	0	0.033841	0	0.055106	0.153355	0.136025	0	0
LOC101927708	LOC101927708	0	0	0	0.92352	0	0	0	0	0	0	0.152336	0	0	0
LOC101927709	LOC101927709	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927710	LOC101927710	0	0	0	0	0	0	0.271788	0.317658	0	0	0.029434	0	0.135968	0
LOC101927711	LOC101927711	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927712	LOC101927712	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927713	LOC101927713	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927719	LOC101927719	0	0	0	0	0	0	0	0	0	0	0	0	0.134088	0
LOC101927720	LOC101927720	0.633604	0.789736	0.391774	0	0	0.222031	0	0	0	0.454858	0	0.675742	0.876715	0
LOC101927721	LOC101927721	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927722	LOC101927722	0	0	0.134529	0.983906	0	0	0	0	0	0.802956	0	0.214323	0	0.204742
LOC101927723	LOC101927723	0.192351	0	0.11466	0	0.287783	0	0.634388	0	0	0	0	0.308456	0	0
LOC101927725	LOC101927725	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927727	LOC101927727	0.870367	0	0.169236	0	0	0	0	0	0	0	0	0	0	0
LOC101927729	LOC101927729	0	0	0	0	0	0	0	0	0	0	0	0.614503	0	0
LOC101927730	LOC101927730	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927731	LOC101927731	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927732	LOC101927732	1.629829	0	0.373191	0	0	0	0	0	0	0	0	0.966295	0	0.379443
LOC101927733	LOC101927733	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927734	LOC101927734	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927736	LOC101927736	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927737	LOC101927737	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927738	LOC101927738	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927741	LOC101927741	0	0	0.430062	0	0	0	0	0	0	0	0	0	0	0
LOC101927744	LOC101927744	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927745	LOC101927745	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927748	LOC101927748	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927751	LOC101927751	0.074364	0	0.117097	0	0	0	0	0	0	0	0	0	0	0
LOC101927752	LOC101927752	52.237166	29.110112	20.564594	31.617521	33.91209	17.06761	20.457472	25.37404	27.647229	15.89339	31.509591	44.337471	17.698202	29.273431
LOC101927754	LOC101927754	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927756	LOC101927756	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927757	LOC101927757	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927759	LOC101927759	0.947833	0	0.377348	0	0	0.038826	0.379854	0.500132	0.818723	0.8607	0.324935	1.053929	0	0.156429
LOC101927760	LOC101927760	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927761	LOC101927761	0	0	0	0	0	0.830113	0	0	0	0	0	1.384795	1.539593	0.279278
LOC101927762	LOC101927762	0.3246	0	0.168344	0.549023	0	0.190751	0	0	1.385362	0	0.989695	0.798542	0.967289	0.421616
LOC101927763	LOC101927763	0.041354	0	0	0	0	0	0	0.053736	0.061028	0.087468	0	0	0.160598	0
LOC101927764	LOC101927764	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927765	LOC101927765	2.395562	1.132948	4.328388	5.294348	4.735073	6.494977	2.467654	5.452356	6.355941	0.935009	6.479112	2.662662	3.954668	5.016565
LOC101927767	LOC101927767	0.057415	0	0	0	0	0	0	0	0	0	0.24016	0	0	0
LOC101927772	LOC101927772	0	0.391598	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927773	LOC101927773	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927774	LOC101927774	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927775	LOC101927775	0	0	0.10473	0	0	0.059256	0	0	0	0.034537	0.137434	0.042494	0.677252	0.159141
LOC101927777	LOC101927777	1.138896	0	1.167135	12.769147	0	1.336309	4.493627	0	0	11.157747	10.623166	4.073836	6.833451	0
LOC101927779	LOC101927779	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927783	LOC101927783	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927786	LOC101927786	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927788	LOC101927788	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927789	LOC101927789	0	0	0.241883	0	0	0	0	0.786516	0	0	0.13078	0.775356	0	0
LOC101927790	LOC101927790	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927792	LOC101927792	0	0	0	0	0	0	0	0	0	0	0	0	0.088291	0
LOC101927793	LOC101927793	0.095021	0	0	0	0.142725	0	0	0.061672	0.315098	0	0.059859	0	0	0
LOC101927794	LOC101927794	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927798	LOC101927798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927799	LOC101927799	0.211913	0.594947	0.222754	2.709087	0	0.441417	0	0.63205	0	0	0.236001	0	0.272208	0.338865
LOC101927800	LOC101927800	0.596912	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927801	LOC101927801	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927803	LOC101927803	0.147184	0.187832	0.211995	0	0	0.34649	0	0	0.432799	0	0.172959	0.421032	0.190271	0.071578
LOC101927804	LOC101927804	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927805	LOC101927805	0	1.08368	2.184605	1.655724	0	0.225627	0	0	0	1.608487	1.099561	1.196295	0	0
LOC101927806	LOC101927806	0	0	0	0	0	0	0	0	0	0	0	0	0.298768	0
LOC101927807	LOC101927807	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101927809	LOC101927809	0.197798	0	0	0	0	1.18511	0	1.214215	1.900156	0	0	0.687957	0	0.91096
LOC101927810	LOC101927810	0	0	0	0	0	0	0	0.106567	0	0	0	0	0	0
LOC101927811	LOC101927811	1.020399	0	0	0	0	0.897913	0	0.610017	0.64382	0.117099	0.188443	0.119357	0	0
